Gene_Name,Expression_Score
PDE3A,18.6666666667
BMP2K,79.1111111111
LOC100509093,1.33333333333
C20orf135,0.0
C20orf134,7.33333333333
CBFB,97.0
RABEP2,50.8888888889
C20orf132,2.33333333333
LFNG,52.0
PENK,64.6666666667
MORF4L2,100.0
MORF4L1,100.0
ZIM3,1.33333333333
NDUFA6,100.0
NDUFA7,50.0
NDUFA4,100.0
NDUFA5,93.3333333333
NDUFA2,33.3333333333
NDUFA3,100.0
NDUFA1,100.0
C21orf70,55.6666666667
C21orf71,45.3333333333
FOXR1,0.0
RABEPK,61.6666666667
NDUFA8,100.0
NDUFA9,100.0
GPR64,70.6666666667
LOC730091,34.0
GPR62,0.0
GPR63,13.3333333333
PLXND1,75.3333333333
PNOC,49.3333333333
LOC730098,20.6666666667
INE1,12.6666666667
FAM171A2,0.0
CDH3,83.3333333333
GPR68,56.3333333333
FAM171A1,96.6666666667
MAEA,100.0
KIAA1967,45.6666666667
RP1L1,0.0
TBL1XR1,83.2222222222
PLA2G5,44.0
SNRK,67.3333333333
IMPG1,0.0
MAEL,22.6666666667
NBR1,95.8333333333
C1orf89,49.3333333333
IL6,98.6666666667
IL7,97.3333333333
IL4,3.0
IL5,0.666666666667
IL2,2.66666666667
IL3,0.0
CFC1B,0.0
OR9A1P,0.333333333333
MYH3,4.0
IL8,96.0
IL9,0.0
DTX4,100.0
GNS,98.4444444444
SAT2,100.0
PLGLB2,47.3333333333
DTX1,30.6666666667
DTX2,44.0
DTX3,28.4
BIRC7,35.3333333333
BIRC6,100.0
BIRC5,78.0
BIRC3,100.0
BIRC2,100.0
EIF6,100.0
OXR1,78.0
RYR3,36.6666666667
ANKRD19,0.0
ANKRD16,43.0
ANKRD17,100.0
RB1CC1,100.0
INSM1,12.6666666667
GNN,0.0
EVPLL,54.6666666667
LOC100101938,20.6666666667
TMEM35,66.6666666667
TMEM37,57.1666666667
AKR1E2,17.1111111111
TMEM31,4.66666666667
NSF,62.2222222222
TMEM33,99.7333333333
PDPK1,75.1666666667
FKSG49,98.8333333333
DMC1,44.3333333333
NT5C1A,0.0
PRSS1 /// PRSS2 /// PRSS3,50.6666666667
CORO7,49.3333333333
NT5C3,100.0
NT5C2,65.3333333333
FKSG43,0.0
MEA1,100.0
POU3F2,18.3333333333
POU3F1,5.33333333333
OTOP2,5.66666666667
POLR2J /// POLR2J2 /// POLR2J3,65.3333333333
POU3F4,4.0
LOC339316,1.33333333333
LGALS7 /// LGALS7B,21.3333333333
DEFB105A /// DEFB105B,5.33333333333
MNS1,93.3333333333
CENPB,100.0
CENPA,80.0
MYH6,4.0
KRTAP4-11,1.33333333333
OR14J1,22.0
KRTAP4-12,0.0
OR7E19P,0.0
FAM53C,100.0
FAM82B,75.6666666667
FAM53A,25.0
POGK,93.7777777778
LOC100505593,0.0
LOC100505592,59.3333333333
LOC100131508,2.66666666667
C10orf107,1.33333333333
SDS,51.3333333333
LOC100505598,2.66666666667
FMO4,89.3333333333
DUSP27,10.0
ANO10,90.6666666667
POGZ,98.6666666667
ACRC,72.0
GSTCD,98.0
PEX11B,100.0
PRUNE2,69.3333333333
SSH2,47.5
CRIM1,100.0
LOC100129112,5.33333333333
STGC3,7.33333333333
PARG,98.6666666667
AOC3,91.3333333333
AOC2,39.3333333333
TIMP3,98.3333333333
PEX11G,12.6666666667
EPX,3.33333333333
PARS2,24.0
NRCAM,43.0
PARN,100.0
PARL,50.0
MCF2L2,12.0
CRY1,100.0
EPO,5.0
MYH4,0.0
PI4K2B,75.3333333333
LOC100287584,2.66666666667
LOC100287587,0.0
PI4K2A,81.5555555556
HIBADH,71.1111111111
FAM155A,48.0
AJAP1,3.55555555556
LOC645249,0.0
MLYCD,97.3333333333
NHLRC3,91.3333333333
NHLRC2,60.6666666667
CXorf58,6.66666666667
CXorf59,25.3333333333
NHLRC4,12.6666666667
PAFAH1B1,98.6666666667
LOC100287163 /// ZNF717 /// ZNF73,0.0
CXorf57,11.3333333333
CXorf51,11.3333333333
LYZ,99.3333333333
LOC441178,2.33333333333
LOC441179,37.3333333333
SUSD4,66.6666666667
SYCE2,2.66666666667
SUSD2,51.6666666667
SUSD3,24.0
SUSD1,91.3333333333
C9orf140,58.6666666667
SLC26A10,29.3333333333
SLC26A11,100.0
TMEM98,100.0
PRH1,1.33333333333
LOC100509558 /// LOC100510047,100.0
CLK3,100.0
PSORS1C1,6.66666666667
PSORS1C3,4.66666666667
PSORS1C2,0.0
TNFSF12-TNFSF13 /// TNFSF13,99.1111111111
LY9,48.2222222222
MICA,100.0
RABL2A /// RABL2B,100.0
LOC100128993,0.666666666667
IP6K3,40.6666666667
IP6K2,100.0
CWC15,100.0
GH1,0.0
OTUD6B,100.0
MAGEC1,12.6666666667
LOC100131763,0.0
BRSK2,2.33333333333
BRSK1,22.6666666667
VPS13A,72.3333333333
FAM155B,28.0
TNIK,88.3333333333
LOC100128788,1.33333333333
DDX4,1.33333333333
TLR3,96.0
PAR5,78.0
INADL,62.2222222222
TLR6,60.3333333333
TLR7,60.6666666667
TLR4,83.3333333333
TLR5,98.6666666667
MYO15B,38.8888888889
TLR8,68.6666666667
TLR9,13.3333333333
TMEM203,100.0
SCN3A,34.6666666667
NUP205,88.6666666667
CYB5D1,97.6666666667
ZNF215,15.3333333333
ZNF214,22.2222222222
ZNF217,100.0
ZNF211,100.0
SLC7A8,44.1333333333
SLC7A9,31.3333333333
HLA-C,100.0
HLA-B,100.0
SLC7A4,1.33333333333
SLC7A5,92.6666666667
FMN1,52.0
HLA-F,99.7777777778
HLA-E,100.0
PHF21B,4.33333333333
NFKBIZ,100.0
BPA-1,13.3333333333
TDRD12,4.0
FAM161B,67.3333333333
SPRR1A,29.0
ARID4B,71.1666666667
C10orf128,52.3333333333
KIAA0101,100.0
MMS19,100.0
BEX2,99.3333333333
PLAC1,24.6666666667
PLEKHA4,0.0
KIAA0100,100.0
KIAA0556,86.0
HAUS8,8.66666666667
HAUS6,98.8888888889
DKFZP586I1420,100.0
HAUS4,100.0
HAUS5,70.6666666667
HAUS2,99.6666666667
HAUS3,100.0
HAUS1,100.0
PRSS33,2.66666666667
SLC5A10,0.0
SLC5A11,1.33333333333
PRSS37,1.33333333333
NR5A2,33.8333333333
NR5A1,0.0
LOC729088,83.3333333333
RPGRIP1,25.3333333333
DLX5,36.6666666667
DLX6,19.3333333333
UBXN7,100.0
LOC729083,1.33333333333
UBXN1,62.0
DLX2,4.66666666667
DLX3,20.0
ACVRL1,46.6666666667
LOC253962,12.0
PACSIN2,100.0
TFEC,76.4444444444
TFEB,68.6666666667
ALS2,84.0
EID1,100.0
ELTD1,100.0
HIST1H2BD,99.0
HIST1H2BE,100.0
HIST1H2BF,100.0
KIAA1107,94.0
SNORD104,100.0
HIST1H2BB,2.66666666667
HIST1H2BC,92.6666666667
HIST1H2BL,0.0
HIST1H2BM,52.6666666667
HIST1H2BN,0.0
HIST1H2BO,0.0
HIST1H2BH,96.6666666667
KIAA1109,49.8095238095
HIST1H2BJ,2.0
HIST1H2BK,100.0
EDN2,18.0
TNFAIP8,100.0
TMEM160,86.0
VAV1,89.3333333333
GPR1,89.3333333333
VAV3,66.6666666667
VAV2,52.8888888889
TNFAIP1,78.3333333333
TNFAIP3,100.0
TNFAIP2,87.0
LOC729887,50.6666666667
LOC645676,100.0
KIAA1024,8.66666666667
IPO8,91.0
IPO9,62.6666666667
IPO7,100.0
IPO4,100.0
IPO5,100.0
NRBP2,96.0
NRBP1,98.0
RTF1,86.4444444444
DTX3L,100.0
SILV,58.0
JAZF1,87.6666666667
ANKRD49,100.0
SDCBP,100.0
ATP2C1,100.0
EVI2A,100.0
STARD13,45.3333333333
RPS27A,77.7777777778
LOC100509406,0.0
RCAN2,100.0
LOC400464,47.3333333333
LMBR1,89.1666666667
RAB8B,93.3333333333
C6orf168,50.0
RAB8A,100.0
NR6A1,11.8333333333
C6orf163,38.6666666667
APEX2 /// LOC100507005,92.6666666667
C6orf165,10.6666666667
C6orf164,11.3333333333
MARS2,92.0
SYVN1,50.6666666667
MGC3771,0.666666666667
TRIM49 /// TRIM49L2,12.6666666667
LOC648556,88.0
IGHA1 /// IGHA2 /// IGHG1 /// IGHG2 /// IGHG3 /// IGHM /// IGHV4-31 /// LOC100126583 /// LOC100290036,92.6666666667
R3HCC1,95.3333333333
REPIN1,47.3333333333
BTBD11,50.3333333333
ARL17A,93.6666666667
LOC255512,50.0
GABPB2,86.6666666667
CCDC74A /// CCDC74B,14.0
GABPB1,87.0
PYGO1,27.1111111111
SHPK,50.0
PLUNC,70.0
PHYHD1,76.6666666667
LOC400568,0.0
PAQR3,51.3333333333
FOSL2,84.4
ANKRD34A,0.0
PAQR4,42.6666666667
ANKRD34C,1.33333333333
PAQR6,14.6666666667
FERMT2,100.0
FERMT3,80.0
TOMM70A,100.0
FERMT1,58.2666666667
FADS1,98.0
FADS3,87.0
FADS2,49.0
CRNKL1,100.0
ALDOAP2,0.666666666667
SIL1,100.0
LOC100129476,0.0
HCG18,84.2666666667
LOC100507525,17.3333333333
SYNGR1,24.4444444444
SYNGR3,36.0
WDR90,29.3333333333
SYNGR4,2.0
DPM2,100.0
NXT2,91.3333333333
PRR5L,48.8333333333
NXT1,100.0
DPM1,100.0
DGUOK,81.1111111111
CSE1L,76.6666666667
TMEM183A /// TMEM183B,100.0
MAK16,100.0
LOC100128288,44.6666666667
LOC100132999,100.0
ACSL3,100.0
SP8,17.0
COL14A1,40.2222222222
OR2M4,2.66666666667
DPP3,98.6666666667
AMZ2P1,100.0
LOC728789,2.66666666667
ACAD10,23.1666666667
KAZALD1,7.55555555556
AWAT1,0.0
CARNS1,33.3333333333
GRIN2B,5.33333333333
C5orf28,99.1111111111
ZADH2,78.4761904762
PLOD2,100.0
C5orf23,98.0
C5orf20,12.0
PLOD1,100.0
C5orf27,38.6666666667
C5orf24,82.0
C5orf25,98.6666666667
C9orf62,0.666666666667
DNASE2,100.0
DNASE1,46.1904761905
GRIN2A,13.7777777778
C9orf66,2.33333333333
DHX36,97.5
C9orf64,100.0
LOC100128281,64.0
ALS2CR4,89.3333333333
AACSP1,1.33333333333
KLHDC8B,100.0
KLHDC8A,6.0
RAD21,100.0
LRTOMT,35.3333333333
ANLN,97.3333333333
PI4KA /// PI4KAP1 /// PI4KAP2,100.0
ONECUT3,0.0
USP12,82.6666666667
USP13,90.6666666667
ALDH6A1,99.1111111111
USP11,100.0
USP16,100.0
NR2E1,11.3333333333
USP14,100.0
USP15,100.0
SSBP1,98.8888888889
MT1X,100.0
USP18,84.6666666667
USP19,88.0
BCL10,88.4444444444
LOC730139,58.6666666667
KIAA1324,64.8888888889
INPP1,100.0
HRH4,11.0
GFI1,21.3333333333
MYOM1,40.0
LOC100506926,0.0
UNC45A,96.6666666667
LOC100506920,0.0
6-Sep,95.5555555556
LAYN,42.4444444444
ELOVL5,91.0
C11orf72,32.6666666667
C1orf145,0.0
DUS4L,98.0
IFFO1,87.3333333333
PCMT1,100.0
ESPN,23.3333333333
ERRFI1,100.0
VAMP2,89.3333333333
DAND5,4.66666666667
JPH2,2.88888888889
JPH3,3.83333333333
JPH1,76.0
UBAC2,100.0
JPH4,26.0
UBAC1,98.6666666667
ATRIP,47.3333333333
TYK2,100.0
GRK6,62.5
KIR3DX1,9.0
AMZ2,100.0
OR12D3,3.33333333333
BOD1,100.0
SUPT5H,100.0
CALHM1,50.0
RETN,20.6666666667
TMEM87B,100.0
ZFR,100.0
TTTY9A /// TTTY9B,21.3333333333
RPTN,4.66666666667
MT1H,96.6666666667
LOC728705,27.3333333333
CELA1,0.0
SH3D19,74.0
SLITRK6,65.1111111111
ARHGEF11,35.5555555556
SLITRK4,27.6666666667
SLITRK5,10.6666666667
SLITRK2,0.0
ARHGEF15,25.6666666667
ARHGEF16,74.6666666667
ARHGEF17,72.0
ARHGEF18,100.0
ARHGEF19,82.6666666667
LOC727751 /// LOC727849 /// LOC80154,79.6666666667
MOBKL1B,100.0
MOBKL1A,100.0
PAPPA,41.2121212121
PIK3C2B,92.0
PIK3C2A,68.1481481481
NEUROD1,8.66666666667
PIK3C2G,16.6666666667
COL23A1,12.0
GABRA5 /// LOC100509612,1.66666666667
NEGR1,40.6666666667
NEUROD6,0.0
CYP4X1,90.6666666667
SHCBP1,95.3333333333
SH3GL1P2,5.11111111111
SBF1,42.0
SH3GL1P1,6.0
C1QL1,9.66666666667
SGK1,100.0
LST1,91.7777777778
GPR160,100.0
PTRF,96.4444444444
DLG5,84.4444444444
D2HGDH,70.6666666667
DPY30 /// MEMO1,100.0
MITD1,100.0
MGC16275,35.3333333333
CEP76,99.3333333333
CEP70,83.4666666667
RHBDD3,95.3333333333
CEP72,76.6666666667
RHBDD1,72.9333333333
ZNF776,50.6666666667
KLC1,75.3333333333
KLC2,36.6666666667
KLC3,13.3333333333
PAIP2B,12.6666666667
ZNF770,69.1111111111
CCDC140,1.33333333333
TSN,99.1111111111
FBXW10,10.6666666667
FBXW11,97.0
MGC45800,2.33333333333
C19orf60,93.3333333333
ANKS4B,4.0
ANKDD1A,57.0
C14orf43,94.0
GPLD1,24.5333333333
C14orf45,50.0
TPK1,84.0
BAZ2A,41.8333333333
C14orf49,23.3333333333
C14orf48,13.7777777778
LOC100507328,100.0
HCP5P10,39.3333333333
LOC339505,0.0
ARHGAP33,5.77777777778
CHCHD2,100.0
CHCHD3,100.0
RPL7A,99.8666666667
TANK,100.0
MYBPH,5.33333333333
MTHFSD,29.3333333333
C1orf163,97.6666666667
MST4,98.6666666667
LOC100505928,2.66666666667
CHCHD8,100.0
LCTL,4.66666666667
RFK,100.0
WDR11,100.0
COX16,99.3333333333
LOC100505786,0.0
LOC100132051,0.0
NR2E3,5.33333333333
VNN3,16.6666666667
ZNF512,99.3333333333
ZNF513,96.6666666667
TRPT1,100.0
ZNF511,100.0
ZNF516,91.3333333333
ZNF517,0.666666666667
ZNF514,100.0
GDF10,10.6666666667
TSPYL4,100.0
TSPYL5,100.0
TSPYL6,5.33333333333
ISLR2,1.33333333333
LOC100128843,4.0
TSPYL1,44.4444444444
TSPYL2,95.3333333333
RPH3AL,41.5555555556
SAMD14,4.13333333333
IAPP,5.33333333333
AZU1,0.0
SLC39A8,42.2222222222
SLC39A9,52.3333333333
MSTN,1.33333333333
LOC100129907,0.0
LOC100506935,94.0
SLC39A1,100.0
SLC39A2,0.666666666667
SLC39A3,32.4444444444
SLC39A4,100.0
SLC39A5,5.0
XIRP2,0.666666666667
DLG4,19.3333333333
WDR18,88.0
PSIP1,93.1666666667
GZMA,95.3333333333
GZMB,98.6666666667
GZMM,0.0
LOC100132234,4.66666666667
MTHFD1L,47.5
GZMH,54.6666666667
GZMK,89.3333333333
MSRB2,76.6666666667
MGC39545,4.66666666667
TMX2,100.0
TRBV25-1,0.0
KIAA1377,74.6666666667
VWF,48.0
C20orf7,64.8888888889
CD58,75.3333333333
KIAA1370,100.0
IGHA1 /// IGHA2 /// IGHG1 /// IGHG3 /// IGHM /// IGHV3-23 /// IGHV4-31,96.0
MYH11,31.2380952381
MYH13,2.0
MYH14,60.7777777778
MYH15,40.0
MYH16,13.3333333333
LMF2,71.3333333333
LOC493754,46.2222222222
PPP2R1B,67.7333333333
RET,21.1111111111
CARD11,23.3333333333
PEX19,100.0
MTMR9L,0.0
REN,1.33333333333
REL,64.0
CDH15,11.6666666667
FOXP2,39.9259259259
FANCF,99.3333333333
PIK3AP1,79.6666666667
KCNH2,20.3333333333
NEURL1B,99.3333333333
CREG2,6.66666666667
LOC100506493,13.3333333333
SLC30A10,0.0
CDH16,0.0
LOC339047,84.6666666667
SPATA22,5.33333333333
SH3GL3,6.44444444444
CTNNA1,77.4444444444
CR1 /// CR1L,64.0
COL3A1,99.3333333333
VWA5B2,3.66666666667
KLRG2,34.3333333333
SLCO4A1,21.0
MIR155HG,94.6666666667
GPAM,100.0
FBXL6,48.6666666667
LOC100289641,30.6666666667
ROM1,26.0
SLC39A4 /// SLC39A7,100.0
PPEF2,0.0
CTCF,100.0
PPEF1,13.3333333333
SH3GL2,11.3333333333
SCAF1,1.33333333333
LMBRD2,76.0
KIR2DL5A,0.0
PRPH2,5.33333333333
LMBRD1,94.3333333333
TMEM63A,74.8333333333
MTFMT,100.0
TMEM63C,33.3333333333
KIAA1598,100.0
NAA38,76.5
LOC441259 /// PMS2P1 /// PMS2P6,49.3333333333
NAA35,100.0
NTN3,0.0
NAA30,38.0
NTN5,6.66666666667
FITM2,68.8888888889
SI,7.33333333333
IFNA21,0.0
HSPB6,22.6666666667
RPS10P7,64.0
GPD1,3.83333333333
ATAD2B,94.2222222222
LOC100134040,0.0
LOC340107,12.6666666667
GREB1L,48.0
RBM7,100.0
RBM6,99.3333333333
RBM5,100.0
RBM4,98.0
RBM3,98.6666666667
PAEP,33.3333333333
B4GALNT2,9.33333333333
B4GALNT3,20.4444444444
LOC401522,90.0
LOC283314,35.0
RPS16P5,98.6666666667
RBM9,22.6666666667
CAT,73.7777777778
LOC100506002,4.0
WT1-AS,22.6666666667
AP1S2,95.3333333333
AP1S3,71.6
NDE1,71.3333333333
HAUS7 /// TREX2,94.0
CAD,47.0
PGF,74.3333333333
LOC401022,51.3333333333
PGD,100.0
C20orf118,1.33333333333
PGC,53.3333333333
RBMY2FP,8.66666666667
PDE1C,18.2222222222
PDE1B,0.0
C20orf111,100.0
NUDC,67.1111111111
C20orf114,70.6666666667
DYM,98.3333333333
POTEM,34.6666666667
LOC346887,50.0
PGR,36.6666666667
PGP,50.6666666667
POTED,4.0
IVNS1ABP,92.6666666667
JTB,100.0
NUMBL,54.0
C21orf90,2.66666666667
C21orf91,98.6666666667
NDUFC2,58.0
C21orf93,1.33333333333
C21orf94,4.66666666667
C21orf96,89.3333333333
IFT122,61.3333333333
ANKHD1 /// ANKHD1-EIF4EBP3,96.0
BMI1,100.0
LOC644192,46.0
BDNF-AS,2.66666666667
MRS2,50.0
COX4NB,69.5
SEPSECS,75.7333333333
ZNF500,87.3333333333
GPR44,0.666666666667
GPR45,2.66666666667
SLC45A2,2.0
LYZL6,26.6666666667
NRP1,72.5
NRP2,45.9259259259
DMXL2,96.0
C12orf62,100.0
CA9,60.0
ARSG,78.0
C12orf67,12.6666666667
ARSA,59.3333333333
SMCHD1,89.6666666667
C12orf64,2.0
CA3,50.6666666667
ZNF474,50.0
CA1,4.66666666667
HEXB,100.0
CA7,0.0
ARMCX2,100.0
ARSJ,94.0
CA4,37.3333333333
FUT7,0.0
FUT6,20.6666666667
FUT5,0.0
FUT4,90.0
FUT3,72.6666666667
FUT2,75.6666666667
FUT1,64.0
NEFL,26.8888888889
LOC100287039,45.3333333333
KRT33A,1.33333333333
FUT9,10.8888888889
FUT8,99.6666666667
NEURL3,6.66666666667
FLJ22184,1.33333333333
DKFZp564H213,12.0
GHR,78.6666666667
MIA,25.3333333333
ALG9 /// FDXACB1,100.0
GSTA1,81.3333333333
AMPD3,54.0
GSTA3,8.0
ZNF286A /// ZNF286B,100.0
THADA,65.2380952381
VTCN1,55.3333333333
MKX,14.0
MIP,2.66666666667
NCRNA00095,0.0
NCRNA00094,92.3333333333
FBLN7,63.3333333333
NCRNA00092,56.0
FBLN5,86.0
LOC100132832,93.3333333333
ALS2CL,55.7777777778
HGF,54.4
HCG4,48.6666666667
C2orf71,0.0
HSPC159,83.6666666667
ZNF238,83.0
DYNLT1,100.0
C2orf72,26.2222222222
PRO0471,26.0
STRAP,98.6666666667
C1orf84,14.6666666667
PXT1,0.0
LOC388387,3.33333333333
C1orf87,12.6666666667
KIAA0776,67.7777777778
NLGN3,1.33333333333
C1orf83,0.666666666667
GAK,100.0
C1orf88,84.6666666667
LOC100129282,0.666666666667
ZNF234,73.6666666667
SIM1,5.11111111111
STRA6,34.4444444444
HGC6.3,2.0
RPL23AP7,95.3333333333
PEX11A,45.3333333333
SIGLEC15,84.0
CGNL1,59.0
APCDD1L,18.0
SIGLEC11,26.3333333333
DBNL,100.0
KIFC2,62.3333333333
KIFC3,48.3333333333
PAFAH1B3,95.3333333333
ARID4B /// RBM34,99.6666666667
C10orf126,2.0
C10orf125,98.6666666667
NRG2,3.33333333333
NADK,74.8888888889
C10orf122,0.0
GH2,2.66666666667
GTF2F2,100.0
LOC100131564,100.0
SFN,97.7777777778
NLGN1,21.6666666667
EID2,100.0
EID3,80.0
SYNPO2,58.4761904762
HCRTR1,0.0
PICALM,97.3333333333
ACTB,100.0
HCRTR2,5.33333333333
AKR1D1,8.66666666667
LOC402779,6.0
STARD10,66.6666666667
DMRT1,1.33333333333
DMRT2,16.3333333333
DMRT3,4.0
MGC44328,0.0
APLP1,14.6666666667
NDEL1,100.0
PROS1,100.0
AKAP9,67.3333333333
LOC692247,33.1111111111
C15orf39,80.6666666667
C10orf32,100.0
LOC402778,26.4444444444
CRADD,100.0
NCKAP5L,22.0
LOC653513 /// PDE4DIP,15.3333333333
TTTY2 /// TTTY2B,3.33333333333
ADORA2A /// SPECC1L,90.0
PNMT,0.0
LOC100131864,0.0
PPIP5K2,100.0
PLA2G12B,28.0
ADAR,100.0
C10orf31,1.33333333333
LOC338963,0.0
CFHR5,0.0
HSBP1L1,98.6666666667
MT1M,60.0
ARHGAP15,84.0
ADAL,50.6666666667
SF3A1,98.8333333333
IQCA1,32.4
SF3A3,100.0
MT1E,100.0
MT1F,99.3333333333
MT1G,52.0
LOC199899,16.6666666667
ZNF185,98.6666666667
ZNF184,100.0
ZNF187,100.0
PKN2,73.3333333333
ZNF180,96.6666666667
ZNF182,96.3333333333
SPI1,45.3333333333
LOC100134822,100.0
ZNF189,100.0
GREB1,27.3333333333
TIFA,80.0
ZNF25,80.3333333333
ZNF24,87.3333333333
INTS10,67.6666666667
GCG,1.33333333333
ZNF23,100.0
ZNF22,100.0
BLVRB,100.0
BLVRA,60.0
GLTPD2,0.0
GLTPD1,66.0
EPOR,69.2222222222
WBP2NL,28.0
SEMA5B,5.33333333333
SEMA5A,59.5555555556
SH3TC2,2.66666666667
SH3TC1,53.3333333333
PLCXD3,19.3333333333
LYNX1,7.5
AMY2B /// RNPC3,100.0
BBS10,98.0
BBS12,98.6666666667
HS6ST1,33.3333333333
HS6ST2,90.0
HS6ST3,2.0
NCRNA00152,43.3333333333
LUZP1,81.0666666667
OR1J4,2.66666666667
OR1J2,0.0
PROSC,60.6666666667
LOC100506797,4.66666666667
MYH9,100.0
METAP2,99.5555555556
MOAP1,100.0
ZNF239,97.3333333333
DKFZp566F0947,0.0
UBL4B,0.0
PLCXD2,36.6666666667
ZNF235,8.66666666667
UBL4A,85.3333333333
TCERG1,100.0
ZNF232,100.0
LOC100506798,14.6666666667
ZNF230,60.6666666667
CNBP,99.6666666667
RNPEP,100.0
ABCG5,2.66666666667
HCRP1,75.3333333333
LOC729991-MEF2B /// MEF2B,1.33333333333
CSRNP3,30.4444444444
LOC149773,3.33333333333
RNF113A,100.0
INTS12,100.0
MRE11A,64.8888888889
LOC642313,35.3333333333
FLJ32810,0.0
FAM75C2,0.0
CERCAM,39.0
HNRNPA1 /// HNRNPA1L2 /// HNRNPA1P10 /// LOC728643,100.0
FAM35A,100.0
RANBP9,97.3333333333
CCDC81,12.0
AKD1,58.2222222222
NAE1,100.0
LOC100499194,0.0
RANBP1,33.5555555556
GABRG1,10.6666666667
RANBP3,34.5
RANBP2,100.0
LOC100509649,0.0
LOC100129973,1.33333333333
ADAMTS1,86.0
LYRM5,100.0
ST7,99.3333333333
MMP13,38.6666666667
TXN2,97.0
TMEM9,100.0
AGAP2,0.0
FLJ33544,44.6666666667
AGAP4,100.0
GXYLT1,98.3333333333
GXYLT2,100.0
TAPT1,43.6666666667
TMEM2,99.3333333333
TSPO,100.0
TMEM5,100.0
LOC100130998,4.66666666667
RANBP6,100.0
ARNT,65.7777777778
LOC100507156,34.0
CSPP1,95.2
LOC729570,97.3333333333
LOC100507153,98.6666666667
LOC100507150,1.66666666667
SLC23A1,30.0
GDPD3,69.3333333333
SLC23A3,53.3333333333
TRAM2,69.3333333333
NBPF10 /// NBPF11 /// NBPF12 /// NBPF15 /// NBPF16 /// NBPF24 /// NBPF8 /// NBPF9,100.0
SLAMF9,13.0
GDPD5,63.3333333333
SLAMF7,89.1111111111
SLAMF6,82.0
CADM1,78.1333333333
KCNRG,44.3333333333
SLAMF1,31.3333333333
CN5H6.4,9.33333333333
TGFB1,51.3333333333
TGFB2,56.9333333333
TBCEL,100.0
C17orf99,0.0
C17orf98,1.33333333333
PUS1,92.0
C17orf95,100.0
OSGEPL1,88.3333333333
C17orf97,49.3333333333
C17orf96,1.33333333333
LOH12CR1,54.6666666667
C17orf90,99.6666666667
LOC100288701,54.3333333333
GBP1,95.1666666667
FGD6,77.2
FAM64A,75.3333333333
LOC441461,56.6666666667
F13A1,98.6666666667
LOC100130992,15.3333333333
UIMC1,100.0
FKRP,45.6666666667
LOC728392 /// NLRP1,60.8888888889
LPHN2,51.3333333333
HDGFRP2,100.0
HDGFRP3,78.8888888889
NOP58,100.0
C6orf108,65.7777777778
C6orf106,92.8888888889
C6orf105,66.6666666667
NOP56,100.0
LOC79015,3.66666666667
LOC100506125,1.33333333333
C14orf178,14.0
ETS2,80.0
LOC285758,2.66666666667
ETS1,72.0
LOC100302650,32.6666666667
LOC100507186,23.3333333333
YWHAB,100.0
FCRL1,22.6666666667
FCRL2,27.4666666667
FCRL3,43.3333333333
AQP10,0.0
FCRL5,57.7333333333
YWHAE,100.0
CEP250,24.4444444444
LOC100134259,33.3333333333
FCRLA,49.5555555556
CHRM5,1.33333333333
CHRM4,0.0
CHRM3,28.0
GLRB,73.7777777778
CHRM1,0.0
LOC643201,3.33333333333
HSPC072,0.0
MGAT1,100.0
MGAT2,66.6666666667
MGAT3,11.3333333333
MGAT5,1.33333333333
FLJ25694 /// LOC731932,7.33333333333
GLRX,99.3333333333
LOC100507540,49.3333333333
PDCD1LG2,10.0
LOC729970,71.3333333333
LOC100507547,12.0
SLC20A2,30.6666666667
CHST10,46.0
VAMP3,100.0
SLC20A1,100.0
CHST15,100.0
VAMP4,99.3333333333
VAMP7,100.0
AGAP1,61.6666666667
GCDH,97.0
VAMP8,100.0
ROCK1,51.0
ROCK2,99.3333333333
1-Sep,99.0666666667
MOSC2,96.4444444444
MOSC1,26.0
AGAP3,33.5555555556
CKAP4,66.6666666667
MMP8,8.66666666667
MMP9,100.0
MMP7,72.6666666667
CKAP5,100.0
MMP2,36.4444444444
MMP3,49.3333333333
MMP1,100.0
TRAPPC2L,35.3333333333
KIAA0564,98.0
SATB1,88.3333333333
LOC100506126,1.33333333333
GNPTAB,76.4444444444
LOC92249,46.6666666667
ZBTB8OS,100.0
AGER,41.0
PODXL,98.0
LOC440061,1.33333333333
NGDN,73.6666666667
CAPRIN2,50.0
CETN1,0.0
LOC100289079,58.0
CAPRIN1,95.8333333333
CCNT1,96.6666666667
CRIP2,90.0
PLDN,99.5555555556
CCNT2,93.3333333333
LOC100289071,2.0
ERBB2IP,96.0
CREBZF,83.7777777778
PECAM1,93.1666666667
APC2,1.33333333333
LOC100379224,19.3333333333
CCL28,72.0
AKNA,32.0
DMTF1,100.0
CBFA2T3,51.3333333333
CBFA2T2,70.6666666667
IRF2BP2,86.4
IRF2BP1,8.66666666667
C9orf89,50.0
HAPLN4,0.0
C9orf84,24.0
VSX1,8.66666666667
C9orf86,94.8888888889
FAM149B1,64.8888888889
C9orf80,58.0
C9orf82,99.3333333333
H3F3B,100.0
MC1R,74.6666666667
VRK1,100.0
VRK3,59.5555555556
VRK2,99.0
LRRC4,12.6666666667
B3GALT5,4.0
LRRC6,84.6666666667
LRRC7,7.11111111111
LRRC1,90.3333333333
RTEL1 /// TNFRSF6B,93.3333333333
LRRC3,0.0
NR2C2,99.3333333333
USP39,100.0
